,full,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,pct_change,mar20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,apr20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,may20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,jun20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,jul20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,aug20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,sep20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,oct20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,nov20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,dec20_pct_change,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,ENTRIES_21_x,EXITS                                                               _21_x,change_21_x,diff_x,jan21_pct_change,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,ENTRIES_21_y,EXITS                                                               _21_y,change_21_y,diff_y,feb21_pct_change,ENTRIES_20,EXITS                                                               _20,change_20,ENTRIES_21_x,EXITS                                                               _21_x,change_21_x,diff_x,mar21_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_21_y,EXITS                                                               _21_y,change_21_y,diff_y,apr21_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_21,EXITS                                                               _21,change_21,diff,may21_pct_change
247,DEKALB AV BMT,60413482056.0,48313548466.0,183446.0,66277121883.0,52764134844.0,171894.0,-11552.0,-6.297220980561037,-6.297220980561037,60644843322.0,48432117243.0,205697.0,60470470920.0,48119391934.0,17037.0,-188660.0,-91.71742903396743,60269434805.0,48230262955.0,155534.0,60446825703.0,48102722257.0,16956.0,-138578.0,-89.09820360821428,62145035857.0,49611463331.0,170831.0,57077945411.0,45664128838.0,24870.0,-145961.0,-85.4417523751544,62237705804.0,49653560477.0,155536.0,56980484487.0,45715547710.0,38666.0,-116870.0,-75.14016047731715,60269596800.0,48003232306.0,153537.0,56988810468.0,45716574861.0,45072.0,-108465.0,-70.64420953906875,60547109392.0,48115991164.0,154812.0,59833850065.0,48021388173.0,51562.0,-103250.0,-66.69379634653644,62831639754.0,49213592932.0,170639.0,56571309731.0,45425868936.0,61935.0,-108704.0,-63.70407702811198,60398146704.0,48112704383.0,182201.0,60892047744.0,48909825838.0,54026.0,-128175.0,-70.34813200805704,60452068992.0,48128644057.0,182763.0,59452037416.0,47749718871.0,49660.0,-133103.0,-72.82819826770188,60467373869.0,48134515611.0,130620.0,59437681575.0,47737996732.0,38876.0,-91744.0,-70.23732965855153,60457610484.0,48124710380.0,181052.0,59466399323.0,47759326640.0,41087.0,-139965.0,-77.30651967390584,66277121883.0,52764134844.0,171894.0,59487083652.0,47767948317.0,52313.0,-119581.0,-69.56670971645316,60644843322.0,48432117243.0,205697.0,59455298012.0,47746172453.0,51406.0,-154291.0,-75.0088722732952,60269434805.0,48230262955.0,155534.0,59459415972.0,47749381714.0,57279.0,-98255.0,-63.172682500289326
248,DELANCEY/ESSEX BMT,1412800462.0,1154686242.0,60975.0,1533790417.0,1260207544.0,60154.0,-821.0,-1.3464534645346453,-1.3464534645346453,1034683824.0,873049618.0,51754.0,1513129339.0,1226181328.0,6905.0,-44849.0,-86.6580360938285,1437382003.0,1180060776.0,62997.0,1483610569.0,1220037694.0,6371.0,-56626.0,-89.88682000730194,1447705783.0,1187872379.0,57307.0,1338615735.0,1121966028.0,9560.0,-47747.0,-83.31791927687718,1447193354.0,1193603105.0,52238.0,1407432316.0,1152125401.0,12895.0,-39343.0,-75.3149048585321,1469740631.0,1204601882.0,56573.0,1385013722.0,1143539972.0,13669.0,-42904.0,-75.83829742103123,1478314084.0,1212672512.0,52583.0,1420473110.0,1197328637.0,15834.0,-36749.0,-69.88760626057852,1491684049.0,1221713099.0,60642.0,1457284350.0,1199995900.0,17532.0,-43110.0,-71.08934401899674,1465519560.0,1199806352.0,64050.0,1484987034.0,1210682670.0,17569.0,-46481.0,-72.56986729117877,2007802039.0,1617203075.0,59813.0,1533482960.0,1252307365.0,16021.0,-43792.0,-73.21485295838698,1524043485.0,1246579141.0,47746.0,1440325481.0,1188047536.0,13026.0,-34720.0,-72.71813345620576,1533526480.0,1254254920.0,58555.0,1423358192.0,1173746148.0,13610.0,-44945.0,-76.75689522670993,1533790417.0,1260207544.0,60154.0,1379974108.0,1148716874.0,15767.0,-44387.0,-73.78894171626159,1034683824.0,873049618.0,51754.0,1434912339.0,1191476468.0,16505.0,-35249.0,-68.10874521776094,1437382003.0,1180060776.0,62997.0,1375099993.0,1147251002.0,19650.0,-43347.0,-68.80803847802277
249,DELANCEY/ESSEX IND,2184735998.0,1758283744.0,105923.0,1693739117.0,1509871187.0,114655.0,8732.0,8.243724214759778,8.243724214759778,1845368335.0,1540034139.0,93461.0,1647222066.0,1458520340.0,9691.0,-83770.0,-89.6309690673115,1959146712.0,1633477216.0,112950.0,1680391842.0,1482119546.0,9479.0,-103471.0,-91.60779105799026,1522145993.0,1372544108.0,102226.0,1521878776.0,1353865408.0,14035.0,-88191.0,-86.27061608592726,1545197484.0,1390341789.0,102183.0,1534359881.0,1367893618.0,21221.0,-80962.0,-79.23235763287435,1557830102.0,1398062748.0,110560.0,1569395719.0,1395061934.0,23243.0,-87317.0,-78.97702604920404,1581402066.0,1414292605.0,101527.0,1510549208.0,1343363616.0,25406.0,-76121.0,-74.97611472810189,1601178723.0,1427299092.0,112805.0,1560768856.0,1384677590.0,31832.0,-80973.0,-71.78139266876468,1622686819.0,1446369598.0,119762.0,1537524411.0,1436223447.0,31700.0,-88062.0,-73.53083615838078,1869223796.0,1667813334.0,107988.0,1599165567.0,1494507147.0,26374.0,-81614.0,-75.57691595362448,1647868279.0,1473679164.0,96820.0,1588467383.0,1482266644.0,21035.0,-75785.0,-78.27411691799216,1669621766.0,1490603659.0,111824.0,1611351659.0,1508208279.0,23550.0,-88274.0,-78.94012018886822,1693739117.0,1509871187.0,114655.0,1629903166.0,1531872327.0,30328.0,-84327.0,-73.5484715014609,1845368335.0,1540034139.0,93461.0,1630043391.0,1532656492.0,31618.0,-61843.0,-66.16984624602776,1959146712.0,1633477216.0,112950.0,1542837437.0,1372642949.0,35061.0,-77889.0,-68.95883134130146
250,DITMAS AV IND,2639657446.0,338636606.0,24030.0,3228419013.0,366554710.0,26423.0,2393.0,9.958385351643779,9.958385351643779,2190829226.0,243795408.0,21588.0,3024501268.0,367060872.0,4334.0,-17254.0,-79.92403186955717,3324511711.0,343337897.0,25041.0,457384774.0,364937667.0,4392.0,-20649.0,-82.46076434647178,3190866440.0,345257617.0,23280.0,1996894840.0,255870312.0,5125.0,-18155.0,-77.98539518900344,3195566857.0,347951501.0,20833.0,2011860844.0,258045946.0,7175.0,-13658.0,-65.55944895118321,3132564292.0,350114278.0,22325.0,2001161537.0,252745828.0,7320.0,-15005.0,-67.21164613661814,3195427430.0,344332618.0,23084.0,2219389096.0,259556377.0,9407.0,-13677.0,-59.24883035869,3207563495.0,354876655.0,23942.0,2013921262.0,257707365.0,9477.0,-14465.0,-60.416840698354356,3211496830.0,357071185.0,27792.0,1933290311.0,249738924.0,9988.0,-17804.0,-64.0616004605642,3218225190.0,360155310.0,26586.0,2874777851.0,356048272.0,11180.0,-15406.0,-57.947792071014824,3155099671.0,362351485.0,20357.0,2609293497.0,350128189.0,9662.0,-10695.0,-52.537210787444124,3225037578.0,364083173.0,25115.0,272785003.0,214730458.0,8206.0,-16909.0,-67.32629902448735,3228419013.0,366554710.0,26423.0,465912935.0,362942888.0,11102.0,-15321.0,-57.98357491579306,2190829226.0,243795408.0,21588.0,470697850.0,367831296.0,9577.0,-12011.0,-55.637391143227724,3324511711.0,343337897.0,25041.0,338321146.0,262136741.0,10503.0,-14538.0,-58.05678686953396
251,DYCKMAN ST IND,1258208291.0,33613783.0,41987.0,1346440866.0,36389204.0,46865.0,4878.0,11.617881725295925,11.617881725295925,1266970165.0,33879152.0,43085.0,1357828276.0,36733080.0,4864.0,-38221.0,-88.7106881745387,1305351659.0,34932200.0,46746.0,1358499347.0,36800224.0,4325.0,-42421.0,-90.74787147563428,1281794409.0,34325826.0,41856.0,901598417.0,24607023.0,4676.0,-37180.0,-88.82836391437309,1291449336.0,34631505.0,38582.0,1318118534.0,35954847.0,9846.0,-28736.0,-74.48032761391322,1298567697.0,34857710.0,43937.0,1296806147.0,35498060.0,11101.0,-32836.0,-74.73427862621482,1307275597.0,35134688.0,39967.0,1258444273.0,34144957.0,12500.0,-27467.0,-68.7241974629069,1315049003.0,35367521.0,45753.0,1328248002.0,36327201.0,14981.0,-30772.0,-67.25679190435599,1322139629.0,35568377.0,45356.0,898268123.0,24476614.0,11735.0,-33621.0,-74.12690713466796,1363337621.0,36695054.0,42703.0,1226210547.0,33887891.0,13406.0,-29297.0,-68.60642109453669,1337435887.0,36044512.0,33846.0,1285725075.0,35755877.0,10656.0,-23190.0,-68.51622052827513,1344460351.0,36285103.0,48327.0,1288704969.0,35555361.0,13044.0,-35283.0,-73.00887702526538,1346440866.0,36389204.0,46865.0,1372003157.0,37854763.0,16876.0,-29989.0,-63.99018457270884,1266970165.0,33879152.0,43085.0,1382728026.0,38233966.0,15377.0,-27708.0,-64.31008471625856,1305351659.0,34932200.0,46746.0,1385451309.0,38405111.0,16907.0,-29839.0,-63.832199546485256
252,DYCKMAN ST IRT,276500030.0,138600126.0,42843.0,285010058.0,154581220.0,34245.0,-8598.0,-20.068622645473006,-20.068622645473006,288633205.0,147942396.0,43676.0,368646343.0,194105977.0,8101.0,-35575.0,-81.45205604908874,260851116.0,135518743.0,36911.0,369846555.0,195163600.0,7534.0,-29377.0,-79.58874048386659,301837245.0,156057737.0,40186.0,352829050.0,189376065.0,10866.0,-29320.0,-72.9607325934405,309313144.0,160725296.0,35890.0,371819022.0,197727614.0,13735.0,-22155.0,-61.730286988018946,314949435.0,164371528.0,35520.0,353303255.0,190249023.0,14428.0,-21092.0,-59.38063063063063,322545392.0,169403181.0,37863.0,375494313.0,202400307.0,17346.0,-20517.0,-54.187465335551856,329249882.0,173248164.0,41147.0,382717908.0,205712957.0,20987.0,-20160.0,-48.99506646900139,336493871.0,177072571.0,42705.0,392605961.0,213028833.0,22871.0,-19834.0,-46.44421027982672,345359167.0,181814376.0,42427.0,390522937.0,211180940.0,18963.0,-23464.0,-55.30440521366111,349972896.0,184366571.0,34223.0,385068157.0,210350004.0,14415.0,-19808.0,-57.87920404406394,347753810.0,183568563.0,35018.0,246762226.0,134368837.0,10405.0,-24613.0,-70.28670969215833,285010058.0,154581220.0,34245.0,371791120.0,207420311.0,15182.0,-19063.0,-55.66652065995036,288633205.0,147942396.0,43676.0,373068937.0,207710009.0,15629.0,-28047.0,-64.21604542540526,260851116.0,135518743.0,36911.0,403476053.0,220787642.0,18683.0,-18228.0,-49.38365256969467
253,E 143/ST MARY'S IRT,221045473.0,243834914.0,6331.0,229161533.0,262461057.0,7145.0,814.0,12.857368504185754,12.857368504185754,206678802.0,180329288.0,6218.0,222717124.0,244486078.0,1896.0,-4322.0,-69.50788034737857,176758323.0,227227067.0,6308.0,219070821.0,239632496.0,1843.0,-4465.0,-70.78313253012048,204848127.0,204190727.0,5599.0,192856683.0,193654910.0,1793.0,-3806.0,-67.97642436149313,162112807.0,176582948.0,4055.0,206183227.0,221519710.0,2125.0,-1930.0,-47.59556103575832,230991961.0,251830524.0,5460.0,208854068.0,222028306.0,2311.0,-3149.0,-57.67399267399267,229167535.0,250970302.0,5943.0,198979758.0,219369730.0,2451.0,-3492.0,-58.75820292781424,259229011.0,258072642.0,6815.0,207991701.0,213110371.0,2755.0,-4060.0,-59.57446808510638,233308622.0,255743202.0,7246.0,204561289.0,229141689.0,3073.0,-4173.0,-57.59039470052443,232779492.0,258845841.0,7455.0,154843365.0,190337353.0,2701.0,-4754.0,-63.76928236083166,233814233.0,255886953.0,4938.0,203826986.0,212094131.0,2263.0,-2675.0,-54.171729445119475,218716809.0,206730313.0,6876.0,211476722.0,224315563.0,2480.0,-4396.0,-63.932518906340896,229161533.0,262461057.0,7145.0,176756986.0,231769289.0,2833.0,-4312.0,-60.349895031490554,206678802.0,180329288.0,6218.0,223933428.0,243461407.0,2443.0,-3775.0,-60.71083949823094,176758323.0,227227067.0,6308.0,229861361.0,262489546.0,3241.0,-3067.0,-48.62079898541535
254,E 149 ST IRT,893879225.0,913215901.0,29612.0,603628974.0,603978094.0,33005.0,3393.0,11.458192624611643,11.458192624611643,800718802.0,702654774.0,29786.0,620426604.0,595102710.0,7066.0,-22720.0,-76.2774457798966,586169454.0,779412924.0,28056.0,619075675.0,602280698.0,5764.0,-22292.0,-79.45537496435699,627772888.0,686073421.0,25350.0,594450703.0,565965336.0,7543.0,-17807.0,-70.24457593688362,518017375.0,655642237.0,18640.0,571744548.0,537348965.0,9603.0,-9037.0,-48.481759656652365,706916885.0,845117732.0,27491.0,598148666.0,556920091.0,10824.0,-16667.0,-60.62711432832564,712454525.0,850687489.0,27881.0,592967534.0,551164143.0,11738.0,-16143.0,-57.89964491947922,709634660.0,838635965.0,29375.0,596448959.0,562785714.0,13895.0,-15480.0,-52.69787234042553,722033034.0,859875089.0,31038.0,577126616.0,579014109.0,14057.0,-16981.0,-54.71035504865004,728399382.0,866442293.0,33950.0,463214579.0,534419500.0,11595.0,-22355.0,-65.84683357879234,723027537.0,866937690.0,25975.0,604065185.0,593054480.0,10820.0,-15155.0,-58.34456207892204,701610197.0,773078483.0,30347.0,607588652.0,601704237.0,11017.0,-19330.0,-63.69657626783537,603628974.0,603978094.0,33005.0,492923986.0,565165114.0,12329.0,-20676.0,-62.64505377973034,800718802.0,702654774.0,29786.0,645940775.0,636238028.0,12769.0,-17017.0,-57.13086685019808,586169454.0,779412924.0,28056.0,643859688.0,620290739.0,14945.0,-13111.0,-46.731536926147704
255,E 180 ST IRT,1303882471.0,1001796013.0,42674.0,1400099245.0,1090387759.0,48823.0,6149.0,14.40924216150349,14.40924216150349,1312830209.0,1009828243.0,46108.0,843828286.0,711289138.0,9535.0,-36573.0,-79.32029148954628,1320110022.0,1016637014.0,46467.0,845223028.0,712795472.0,8972.0,-37495.0,-80.69167366087761,1327673632.0,1023665540.0,41559.0,847279475.0,714979980.0,10825.0,-30734.0,-73.95269376067759,1336923603.0,1032224604.0,40062.0,849455412.0,717343413.0,14477.0,-25585.0,-63.86351155708652,1344268380.0,1039281466.0,42767.0,852460616.0,721155479.0,18994.0,-23773.0,-55.58725185306428,1352606260.0,1047663940.0,39652.0,855886466.0,725238327.0,17340.0,-22312.0,-56.26954504186422,1360367920.0,1054752857.0,44238.0,853501419.0,724993745.0,20679.0,-23559.0,-53.2551200325512,1367963933.0,1061545061.0,46253.0,777970620.0,634982690.0,25085.0,-21168.0,-45.76568006399585,1377137342.0,1069585181.0,44519.0,800627546.0,654003671.0,18971.0,-25548.0,-57.38673375412745,1384028622.0,1075850115.0,33450.0,791309436.0,647615243.0,15184.0,-18266.0,-54.60687593423019,1390809532.0,1082038258.0,43639.0,741438992.0,607020101.0,14780.0,-28859.0,-66.13121290588694,1400099245.0,1090387759.0,48823.0,808645894.0,662049356.0,18605.0,-30218.0,-61.89296028511152,1312830209.0,1009828243.0,46108.0,812026217.0,665700068.0,18245.0,-27863.0,-60.429860327925745,1320110022.0,1016637014.0,46467.0,813887631.0,668103884.0,20272.0,-26195.0,-56.373340219941035
256,EAST 105 ST BMT,977386899.0,900434349.0,20248.0,1044880632.0,968387800.0,19101.0,-1147.0,-5.664757013038325,-5.664757013038325,806066395.0,740740267.0,18263.0,1022038370.0,947622435.0,5255.0,-13008.0,-71.22597601708372,984794879.0,907860335.0,20157.0,997871816.0,925559327.0,4943.0,-15214.0,-75.47750161234312,988085704.0,911241454.0,18048.0,991627865.0,917597008.0,5802.0,-12246.0,-67.85239361702128,989754662.0,913326149.0,17293.0,997853075.0,923692928.0,6490.0,-10803.0,-62.47036373098942,995337292.0,918817724.0,18702.0,996364438.0,922889832.0,7074.0,-11628.0,-62.175168431183835,999127234.0,922922507.0,17186.0,985319666.0,915660645.0,7628.0,-9558.0,-55.61503549400675,1002486637.0,926497048.0,19745.0,764233943.0,709392613.0,7239.0,-12506.0,-63.33755381109142,1005842270.0,930068469.0,20752.0,995874932.0,926281275.0,8559.0,-12193.0,-58.75578257517348,1009928434.0,934470366.0,20434.0,1018111323.0,946753188.0,8281.0,-12153.0,-59.47440540276011,1013040204.0,937878100.0,15580.0,989914903.0,920269900.0,6301.0,-9279.0,-59.557124518613605,1016097602.0,941184296.0,19625.0,640506118.0,596237321.0,4968.0,-14657.0,-74.68535031847134,1044880632.0,968387800.0,19101.0,972096392.0,911927021.0,7940.0,-11161.0,-58.43149573320768,806066395.0,740740267.0,18263.0,739416181.0,690736936.0,6175.0,-12088.0,-66.18846848820019,984794879.0,907860335.0,20157.0,1012495484.0,947359967.0,8027.0,-12130.0,-60.17760579451307
257,EAST BROADWAY IND,6081201152.0,1748376227.0,89325.0,5961243166.0,1792066016.0,83965.0,-5360.0,-6.000559753708369,-6.000559753708369,5579809302.0,1627156252.0,79479.0,4591963781.0,1541042015.0,8760.0,-70719.0,-88.97822066206167,6371517424.0,1832137352.0,92042.0,4902347781.0,1602048444.0,8064.0,-83978.0,-91.23878229503923,6232879967.0,1792288602.0,81965.0,5086342803.0,1590125730.0,11779.0,-70186.0,-85.62923198926372,6388478485.0,1836241012.0,82891.0,5108847186.0,1637686542.0,16804.0,-66087.0,-79.72759406931995,6336306321.0,1810561442.0,84325.0,5448023296.0,1708616184.0,20188.0,-64137.0,-76.0592943966795,5767107064.0,1727247052.0,75372.0,5416108166.0,1652338722.0,22362.0,-53010.0,-70.33115745900335,6118945307.0,1803602156.0,83388.0,3944024201.0,1177855169.0,20249.0,-63139.0,-75.71712956300667,6301595998.0,1829490824.0,87800.0,4760219769.0,1425066494.0,20781.0,-67019.0,-76.33143507972665,6217600893.0,1821212352.0,83891.0,5372492100.0,1640743788.0,23136.0,-60755.0,-72.42135628374915,6231035976.0,1828387990.0,68396.0,5409373468.0,1683842493.0,19775.0,-48621.0,-71.08749049652026,6142582817.0,1817782684.0,81972.0,3953307077.0,1251616109.0,15246.0,-66726.0,-81.40096618357488,5961243166.0,1792066016.0,83965.0,4328717518.0,1307100287.0,19267.0,-64698.0,-77.05353421068303,5579809302.0,1627156252.0,79479.0,1723179984.0,889998049.0,18680.0,-60799.0,-76.49693629763837,6371517424.0,1832137352.0,92042.0,5793460108.0,1788745405.0,27440.0,-64602.0,-70.18752308728624
258,EASTCHSTER/DYRE IRT,22581714583.0,22674044903.0,24303.0,16016290179.0,16086606081.0,22100.0,-2203.0,-9.064724519606633,-9.064724519606633,22586754605.0,22679397804.0,25440.0,22634726091.0,22730107597.0,4931.0,-20509.0,-80.61713836477988,22590695056.0,22683714207.0,24814.0,22092106741.0,22185658166.0,4328.0,-20486.0,-82.55823325542033,22594786011.0,22688212650.0,21844.0,21544389777.0,21639258732.0,5752.0,-16092.0,-73.66782640542026,22599675372.0,22693608951.0,19677.0,22612076274.0,22698409932.0,7648.0,-12029.0,-61.132286425776286,22603140922.0,22697414358.0,22846.0,22625349364.0,22719050170.0,8844.0,-14002.0,-61.28862820625055,22607746250.0,22702518794.0,20925.0,22100729219.0,22200248071.0,9104.0,-11821.0,-56.49223416965352,22612099489.0,22707153145.0,26030.0,22093436321.0,22193467430.0,10296.0,-15734.0,-60.44563964656165,22616455382.0,22711774534.0,26889.0,19918157801.0,20014265833.0,11244.0,-15645.0,-58.18364386924021,22621654426.0,22717286975.0,25717.0,19907378332.0,20000862248.0,10386.0,-15331.0,-59.614262938912,22623602043.0,22718037489.0,17854.0,19898113698.0,19990421519.0,7989.0,-9865.0,-55.25372465553937,22629116474.0,22725392758.0,25531.0,19334319117.0,19417686973.0,7852.0,-17679.0,-69.24523128745447,16016290179.0,16086606081.0,22100.0,22081218553.0,22177641017.0,10426.0,-11674.0,-52.8235294117647,22586754605.0,22679397804.0,25440.0,22653199759.0,22756666364.0,10560.0,-14880.0,-58.490566037735846,22590695056.0,22683714207.0,24814.0,22652902734.0,22758941547.0,11547.0,-13267.0,-53.465785443701144
259,EASTN PKWY-MUSM IRT,468708134.0,747082538.0,28818.0,784197716.0,1082237176.0,25631.0,-3187.0,-11.059060309528766,-11.059060309528766,786860452.0,1034417796.0,31200.0,402982471.0,416754380.0,668.0,-30532.0,-97.85897435897436,867173741.0,1138766649.0,41162.0,1682523806.0,758836636.0,993.0,-40169.0,-97.58758077838783,768401830.0,1018269857.0,24288.0,651039321.0,830802842.0,1774.0,-22514.0,-92.6959815546772,647454054.0,986910010.0,10769.0,709003502.0,953043565.0,3513.0,-7256.0,-67.37858668400037,709228369.0,1015873117.0,20556.0,684768355.0,930668223.0,4082.0,-16474.0,-80.14205098268145,673478622.0,957757606.0,21557.0,1824766609.0,1073962695.0,9707.0,-11850.0,-54.97054321102194,717689609.0,1024595122.0,25216.0,1861456446.0,1143387851.0,16792.0,-8424.0,-33.40736040609137,729787996.0,1036306550.0,23876.0,1869999011.0,1127421269.0,7989.0,-15887.0,-66.5396213771151,734978662.0,1041211578.0,24938.0,6347794805.0,1587229858.0,7424.0,-17514.0,-70.23017082364264,777924455.0,1083018394.0,20138.0,4108957021.0,1382103737.0,7048.0,-13090.0,-65.0014897209256,781980636.0,1087303443.0,24929.0,1888825778.0,1188185122.0,8116.0,-16813.0,-67.44353965261342,784197716.0,1082237176.0,25631.0,5238577706.0,1519315658.0,10086.0,-15545.0,-60.64921384261246,786860452.0,1034417796.0,31200.0,1885153392.0,1194367242.0,10825.0,-20375.0,-65.30448717948718,867173741.0,1138766649.0,41162.0,5255906644.0,1538052262.0,14235.0,-26927.0,-65.41713230649628
260,ELDER AV IRT,484799766.0,480284495.0,39279.0,520355454.0,495207379.0,40009.0,730.0,1.8584994526337228,1.8584994526337228,499588572.0,490813035.0,40611.0,524313273.0,499707516.0,8390.0,-32221.0,-79.34057275122504,506840072.0,497568607.0,40598.0,519869777.0,499487490.0,8059.0,-32539.0,-80.14926843686881,512285239.0,503309632.0,36916.0,501686901.0,479392156.0,10592.0,-26324.0,-71.30783400151695,520347799.0,511322429.0,31285.0,524926379.0,497745344.0,12579.0,-18706.0,-59.792232699376704,525971531.0,517265071.0,37193.0,522542049.0,491818655.0,14271.0,-22922.0,-61.629876589680855,533738049.0,525215757.0,36163.0,465146351.0,406865532.0,15991.0,-20172.0,-55.78077040068579,540353447.0,531859216.0,39886.0,533074940.0,509205166.0,18517.0,-21369.0,-53.575189289475,546767818.0,538484344.0,41022.0,483554872.0,479417475.0,20101.0,-20921.0,-50.99946370240359,555023162.0,546985638.0,41049.0,549655395.0,537306761.0,18336.0,-22713.0,-55.33143316524154,561445695.0,553407046.0,31400.0,527064750.0,500928885.0,14962.0,-16438.0,-52.35031847133757,567362524.0,559662297.0,39378.0,512903436.0,491141722.0,15169.0,-24209.0,-61.47849052770582,520355454.0,495207379.0,40009.0,540489441.0,526717953.0,19261.0,-20748.0,-51.858331875328055,499588572.0,490813035.0,40611.0,556956863.0,543970403.0,18676.0,-21935.0,-54.01245967841225,506840072.0,497568607.0,40598.0,560721770.0,548820083.0,20461.0,-20137.0,-49.600965564806145
261,ELMHURST AV IND,67628059961.0,189006820396.0,64715.0,63070904111.0,178090071432.0,63248.0,-1467.0,-2.2668623966622885,-2.2668623966622885,61806867163.0,157340091210.0,63782.0,51965260397.0,148719313859.0,6105.0,-57677.0,-90.42833401273086,63894517219.0,176322158280.0,65166.0,55989484345.0,156583424923.0,6183.0,-58983.0,-90.51192339563576,63100462492.0,178084595702.0,59050.0,51911220701.0,147772156852.0,10568.0,-48482.0,-82.10330228619813,47550133204.0,146300971620.0,49047.0,56195335836.0,156632202680.0,17495.0,-31552.0,-64.33013232205843,64296819762.0,180054183474.0,61279.0,53778352989.0,149896132969.0,18687.0,-42592.0,-69.50505066988691,63944271996.0,178103508630.0,57548.0,56907399076.0,162419040997.0,22557.0,-34991.0,-60.80315562660735,63955553872.0,178106226504.0,64288.0,53420651597.0,150744742401.0,25822.0,-38466.0,-59.83387257341961,60768166528.0,174656793872.0,66858.0,11878857574.0,88972772676.0,24961.0,-41897.0,-62.665649585689074,63680640378.0,176167949302.0,64266.0,12223908650.0,88121118888.0,22133.0,-42133.0,-65.56032738928828,63326668833.0,179557161144.0,55746.0,8579124788.0,67586701675.0,21241.0,-34505.0,-61.89681770889391,68293095253.0,200478375369.0,54503.0,12136624934.0,89970914780.0,24934.0,-29569.0,-54.25205951965947,63070904111.0,178090071432.0,63248.0,13398480490.0,98699175849.0,29928.0,-33320.0,-52.681507715658995,61806867163.0,157340091210.0,63782.0,12210227551.0,91392469732.0,31685.0,-32097.0,-50.32297513405036,63894517219.0,176322158280.0,65166.0,12481908892.0,92394663893.0,35320.0,-29846.0,-45.79995703280852
262,EUCLID AV IND,1042066440.0,489062802.0,63522.0,796143344.0,307282758.0,62556.0,-966.0,-1.5207329744025693,-1.5207329744025693,1055261127.0,493097593.0,65190.0,798834085.0,309268902.0,14057.0,-51133.0,-78.4368768215984,664916910.0,272656348.0,85038.0,800801545.0,310330489.0,13032.0,-72006.0,-84.67508643194806,711239362.0,279497676.0,58922.0,760594559.0,295309268.0,16971.0,-41951.0,-71.19751535928856,714757937.0,281422664.0,54343.0,653861681.0,266883404.0,21129.0,-33214.0,-61.11918738383969,714940248.0,279952193.0,58784.0,755258774.0,291035723.0,21782.0,-37002.0,-62.94569951007076,745889346.0,291351237.0,55657.0,796039494.0,310503551.0,23413.0,-32244.0,-57.933413586790515,757341692.0,295183352.0,81009.0,817291160.0,319348062.0,27188.0,-53821.0,-66.43829697934798,719370509.0,285864318.0,66160.0,848575727.0,330729109.0,26977.0,-39183.0,-59.22460701330109,781343615.0,303360600.0,63941.0,830349389.0,325175147.0,25480.0,-38461.0,-60.15076398554918,792486142.0,307216030.0,50117.0,833768906.0,327190351.0,21131.0,-28986.0,-57.836662210427605,800007413.0,309897086.0,76041.0,837848878.0,329216954.0,21523.0,-54518.0,-71.69553267316317,796143344.0,307282758.0,62556.0,844831260.0,331495330.0,25140.0,-37416.0,-59.81200844043737,1055261127.0,493097593.0,65190.0,847557381.0,332739262.0,24133.0,-41057.0,-62.98051848443013,664916910.0,272656348.0,85038.0,836550487.0,331405774.0,26597.0,-58441.0,-68.7233942472777
