date,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking,,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking
3/20/21,127.48,71.42,116.37,136.68,72.61,136.63,133.41,83.86,132.75,93.6,63.69,90.87,124.83,70.21,130.11,136.67,75.93,146.68,,96.46714286,52.41214286,72.26714286,107.5035714,64.33142857,103.7142857,107.5742857,65.53142857,92.98285714,62.50928571,40.82714286,47.65285714,98.32428571,56.53357143,92.79357143,107.9071429,61.91071429,110.0685714
3/21/21,102.58,58.16,89.46,109.21,61.45,106.25,114.8,71.3,113.18,75.73,48.61,66.6,104.17,59.97,104.36,110.4,64.05,120.86,,97.48714286,53.04,73.82928571,108.5007143,64.72071429,105.1057143,108.7042857,66.16857143,94.74,63.62214286,41.51857143,49.15714286,99.31857143,57.07357143,94.09785714,108.8085714,62.43928571,111.1314286
3/22/21,102.11,57.38,75.66,116.49,76.85,120.4,115.08,71.64,99.47,62.62,42.07,46.67,106.05,65.49,102.39,114.35,73.05,127.28,,98.15642857,53.55428571,74.715,109.29,65.36928571,106.3728571,109.5271429,66.71071429,95.73214286,64.15928571,41.99357143,49.90857143,99.97928571,57.58714286,94.81428571,109.6285714,63.15428571,112.6542857
3/23/21,105.89,58.26,78.22,122.84,77.7,126.41,118.8,75.02,105.1,65.16,42.93,48.4,108.24,65.46,104.4,116.99,68.94,122.04,,98.60071429,53.77571429,74.94928571,109.8814286,65.73,107.0214286,109.9378571,66.86785714,95.73357143,64.45214286,42.20928571,50.11,100.3242857,57.83285714,94.94642857,110.0728571,63.19357143,112.695
3/24/21,102.82,54.44,67.59,118.45,72.81,114.13,117.14,69.11,89.11,62.46,39.83,39.8,108.75,61.76,93.07,117.49,68.17,115.47,,98.71714286,53.72642857,74.56714286,110.2628571,65.66785714,106.9321429,110.0828571,66.75142857,95.07928571,64.50928571,42.17928571,49.79928571,100.5607143,57.75642857,94.39714286,110.4057143,63.135,112.5892857
3/25/21,112,61.31,84.34,128.52,80.03,128.74,125.31,76.05,109.41,72.36,47.46,55.2,114.95,66.55,107.86,123.92,72.02,131.01,,99.01785714,53.86214286,74.65928571,110.7871429,65.98714286,107.5607143,110.2864286,66.76928571,94.89,64.71428571,42.32714286,49.88571429,100.9664286,57.84928571,94.57928571,110.48,62.98071429,112.1085714
3/26/21,131.81,71.72,104.12,150.96,84.66,143.06,157.31,90.32,132.83,88.82,58.43,73.14,133.97,74.55,125.18,155.04,83.11,151.45,,108.4328571,58.985,82.09642857,121.57,72.03428571,117.7792857,121.5228571,73.22071429,104.3778571,71.05857143,46.50071429,55.11,110.5357143,63.17428571,103.5207143,121.5542857,68.91714286,122.9264286
3/27/21,132.83,78.01,124.12,144.86,77.77,139.76,140.9,92.93,145.35,101.64,70.61,99.7,131.23,75.69,129.91,143.19,76.48,147.71,,109.3064286,59.84214286,83.58071429,122.7507143,72.54,118.9542857,122.4192857,74.23,106.1185714,72.185,47.46,56.69714286,111.4471429,63.87214286,104.3592857,122.6157143,69.41714286,124.0335714
3/28/21,86.56,49.34,64.85,96.37,56.65,92.48,95.36,58.92,79.89,60.13,39.31,44.19,89.29,54.17,84.26,97.83,58.06,103.7,,108.8357143,59.70642857,83.095,122.605,72.62285714,119.2892857,121.7342857,73.89,105.2085714,71.88642857,47.31785714,56.28928571,111.14,63.89142857,104.0542857,120.9478571,69.12285714,123.4064286
3/29/21,105.78,59.93,78.35,117,76.06,116.54,112.34,74.21,97.43,65.81,44.83,51.43,107.13,68.07,103.65,118.47,76.63,125.99,,109.54,60.29285714,84.1,123.2285714,73.13714286,120.085,122.0514286,74.535,106.0335714,72.49785714,47.86357143,57.29571429,111.6764286,64.58357143,104.9964286,121.8071429,69.94357143,124.9642857
3/30/21,116.9,64.34,88.27,127.39,80.29,126.26,128.1,79.66,108.64,74.42,49.52,59.64,121.75,71.81,113,127.07,83.01,134.98,,110.8992857,61.17928571,85.75071429,124.355,73.935,121.515,123.2842857,75.55285714,107.6,73.60214286,48.69357143,58.78142857,113.19,65.55571429,106.6892857,123.0814286,71.22928571,127.2435714
3/31/21,110.72,59.61,77.38,122.87,76.52,118.98,120.34,73.43,96.01,68.3,44.75,49.28,114.43,67.94,102.85,126.77,77.5,125.87,,111.4592857,61.47,86.01285714,124.7228571,74.24928571,121.7828571,123.5992857,75.80357143,107.63,73.92357143,48.86571429,58.97428571,113.8092857,66.055,107.005,124.0657143,72.23428571,128.6014286
4/1/21,114.31,62.32,82.22,125.44,76.68,121.23,122.86,75.61,100.23,73.71,48.9,54.49,115.01,68.36,104.72,129,77.03,133.65,,112.4214286,62.17928571,87.20785714,125.3721429,74.80428571,122.9514286,124.0585714,76.50357143,108.595,74.685,49.52357143,60.04285714,114.4357143,66.87,108.1628571,125.2978571,73.29571429,130.27
4/2/21,125.54,67.7,93.93,135.68,76.38,125.65,132.08,81.43,108.23,83.68,56.4,67.97,126.73,70.42,111.1,145.56,77.32,134.75,,112.6664286,62.42428571,87.49142857,125.1971429,74.74714286,122.6085714,123.845,76.67785714,108.4021429,74.88857143,49.81,60.52714286,114.7521429,67.175,108.3471429,125.9107143,73.66428571,130.1028571
4/3/21,126.17,70.84,110.18,134.69,75.26,133.72,131.68,84.18,129.03,91.91,61.91,85.51,123.07,69.67,120.12,136.15,74.73,138.37,,112.5728571,62.38285714,87.04928571,125.055,74.93642857,122.4007143,123.7214286,76.70071429,108.1364286,74.76785714,49.68285714,60.14428571,114.6264286,67.13642857,107.6335714,125.8735714,73.57857143,129.5092857
4/4/21,88.16,54.61,73.8,106.77,62.16,99.21,102.21,65.68,94.54,67.7,44.24,55.59,97.69,57.04,91.04,96.27,63.08,93.29,,111.5428571,62.12928571,85.93071429,124.8807143,74.98714286,121.8978571,122.8221429,76.29928571,106.805,74.19428571,49.37071429,59.35785714,114.1635714,66.92714286,106.6821429,124.8642857,73.50928571,127.54
4/5/21,112.24,62.2,82.6,125.33,78.6,122.69,120.17,78.14,105.18,69.18,45.45,52.93,119.81,70.81,107.97,120.92,78.59,130.04,,112.2664286,62.47357143,86.42642857,125.5121429,75.11214286,122.0614286,123.1857143,76.76357143,107.2128571,74.66285714,49.61214286,59.805,115.1464286,67.30714286,107.0807143,125.3335714,73.905,127.7371429
4/6/21,114.69,66.56,87.16,130.51,82.08,129.93,128.03,84.89,115.59,73.47,50.57,56.61,118.23,73.21,112.48,128.33,84.71,138.07,,112.895,63.06642857,87.065,126.06,75.425,122.3128571,123.845,77.46857143,107.9621429,75.25642857,50.15785714,60.39142857,115.86,67.86071429,107.6578571,126.1435714,75.03142857,128.8821429
4/7/21,116.1,66.58,88.34,130.89,83.32,129.7,128.8,84.35,116.23,75.86,51.5,58.42,120.17,72.03,114.87,131.52,80.48,134.24,,113.8435714,63.93357143,88.54714286,126.9485714,76.17571429,123.425,124.6778571,78.55714286,109.8992857,76.21357143,50.99142857,61.72142857,116.6757143,68.59428571,109.215,127.1457143,75.91071429,130.2228571
4/8/21,120.86,68.87,94.18,131.61,82.81,130.95,134.58,85.83,120.01,81.4,54.68,65.11,125.03,74.45,116.94,144.92,86.06,146.15,,114.4764286,64.47357143,89.25,127.1692857,76.37428571,123.5828571,125.34,79.25571429,110.6564286,76.85928571,51.50714286,62.42928571,117.3957143,69.15857143,109.8635714,128.6457143,76.91357143,131.3042857
4/9/21,132.96,75.01,104.03,149.52,85.6,138.71,145.08,91.65,125.25,91.81,62.52,75.52,134.77,79.13,123.67,157.09,87.59,144.51,,114.5585714,64.70857143,89.24357143,127.0664286,76.44142857,123.2721429,124.4664286,79.35071429,110.115,77.07285714,51.79928571,62.59928571,117.4528571,69.48571429,109.7557143,128.7921429,77.23357143,130.8085714
4/10/21,135.41,79.26,125.22,142.92,77.49,138.51,142.02,93.67,145.45,102.84,70.98,100,134.09,79.93,136.7,145.85,80.42,147.83,,114.7428571,64.79785714,89.32214286,126.9278571,76.42142857,123.1828571,124.5464286,79.40357143,110.1221429,77.15857143,51.82571429,62.62071429,117.6571429,69.78857143,110.2407143,128.9821429,77.515,130.8171429
4/11/21,93.71,54.1,68.01,100.22,57.46,94.01,104.76,66.33,86.2,64.57,43.35,45.67,98.2,59.67,87.56,106.62,60.68,103.77,,115.2535714,65.13785714,89.54785714,127.2028571,76.47928571,123.2921429,125.2178571,79.93285714,110.5728571,77.47571429,52.11428571,62.72642857,118.2935714,70.18142857,110.4764286,129.61,77.70214286,130.8221429
4/12/21,103.27,59.42,69.53,116.95,75.87,112.92,114.7,75.26,91.85,63.66,43.61,41.86,110.56,68.02,99.13,116.74,75.9,115.66,,115.0742857,65.10142857,88.91785714,127.1992857,76.46571429,123.0335714,125.3864286,80.00785714,110.1742857,77.32214286,52.02714286,62.04285714,118.5385714,70.17785714,110.1535714,129.4864286,77.65,130.0842857
4/13/21,112.99,65.82,85.59,128.2,84.13,130.57,124.65,81.75,115.21,73.04,50.71,55.53,116.3,72.81,113.43,122.91,81.84,134.34,,114.795,65.20714286,88.72642857,127.2571429,76.74,123.3414286,125.14,80.15714286,110.6435714,77.22357143,52.11214286,61.74928571,118.1492857,70.24928571,110.1842857,129.1892857,77.56642857,130.0385714
4/14/21,113.84,64.97,85.22,128.85,81.36,126.45,126.12,81.55,112.21,73.1,50.43,56.55,117.51,72.1,109.33,125.24,74.07,124.91,,115.0178571,65.59,89.28642857,127.6842857,77.08571429,123.875,125.5528571,80.73714286,111.8007143,77.56642857,52.51785714,62.26857143,118.3692857,70.54642857,110.6471429,129.08,77.32142857,129.97
4/15/21,109.01,61.73,73.57,120.75,73.65,110.14,122.01,78.27,95.42,71.88,48.09,47.23,115.51,67.7,97.35,121.46,71.97,115.47,,114.6392857,65.54785714,88.66857143,127.3492857,76.86928571,123.0828571,125.4921429,80.92714286,111.4571429,77.43571429,52.46,61.75,118.405,70.49928571,110.1207143,128.5414286,76.96,128.6714286
4/16/21,135.42,76.38,103.44,154.5,85.44,144.52,146.71,93.01,125.31,96.17,64.8,75.79,134.9,77.78,119.25,150.63,82.88,136.14,,115.345,66.16785714,89.34785714,128.6935714,77.51642857,124.4307143,126.5371429,81.75428571,112.6771429,78.32785714,53.06,62.30857143,118.9885714,71.025,110.7028571,128.9035714,77.35714286,128.7707143
4/17/21,137.68,84.53,127.02,146.61,84.01,141.48,142.33,100.57,147.58,106.22,77.87,103.63,133.98,80.71,133.22,144.85,78.88,141.1,,116.1671429,67.14571429,90.55071429,129.545,78.14142857,124.985,127.2978571,82.925,114.0021429,79.35,54.2,63.60285714,119.7678571,71.81357143,111.6385714,129.525,77.65357143,128.9657143
4/18/21,110.2,67.26,95.83,115.83,70.75,110.56,118.97,80.74,118.02,82.86,58.33,74.83,109.08,67.02,106.68,117.07,69.89,118.2,,117.7414286,68.04928571,92.12428571,130.1921429,78.755,125.7957143,128.495,84.00071429,115.6792857,80.43285714,55.20642857,64.97714286,120.5814286,72.52642857,112.7557143,131.0107143,78.14,130.745
4/19/21,108.92,64.32,82.26,121.99,80.8,121.22,118.43,80.1,106.36,69.27,48.84,54.05,111.77,70.84,109.02,115.84,80.32,123.91,,117.5042857,68.20071429,92.1,129.9535714,78.91214286,125.6907143,128.3707143,84.14071429,115.7635714,80.43928571,55.44857143,65.05714286,120.0071429,72.52857143,112.8307143,130.6478571,78.26357143,130.3071429
4/20/21,119.86,70.87,96.78,138.49,88.87,137.25,137.28,90.1,132.96,81.52,56.19,67.21,123.6,75.18,118.51,128.55,83.26,133.95,,117.8735714,68.50857143,92.78714286,130.5235714,79.39714286,126.2135714,129.0314286,84.51285714,117.0042857,81.01428571,55.85,65.81428571,120.3907143,72.66928571,113.2614286,130.6635714,78.16,130.0128571
4/21/21,108.34,61.16,75.9,121.75,78.25,114.47,119.21,75.5,98.64,68.92,46.94,48.94,112.05,68.08,101.35,119.52,71.87,118.62,,117.3192857,68.12142857,91.89857143,129.8707143,79.035,125.1257143,128.3464286,83.88071429,115.7478571,80.51857143,55.52428571,65.13714286,119.8107143,72.38714286,112.2957143,129.8064286,77.545,128.8971429
4/22/21,115.81,65.72,83.19,128,79.46,116.09,127.22,81.28,106.46,76.31,52.61,56.77,119.1,71.28,105.06,127.14,77.83,122.27,,116.9585714,67.89642857,91.11357143,129.6128571,78.79571429,124.0642857,127.8207143,83.55571429,114.78,80.155,55.37642857,64.54142857,119.3871429,72.16071429,111.4471429,128.5364286,76.95714286,127.1914286
4/23/21,141.27,81.36,114.82,154.22,90.47,142.71,153.04,98.11,140.57,99.73,70.34,87.18,140.73,81.73,129.19,156.57,91.08,152.13,,117.5521429,68.35,91.88428571,129.9485714,79.14357143,124.35,128.3892857,84.01714286,115.8742857,80.72071429,55.935,65.37428571,119.8128571,72.34642857,111.8414286,128.4992857,77.20642857,127.7357143
4/24/21,146.03,89.55,138.79,150.17,86.65,140.43,158.78,108.34,170.35,116.53,83.15,114.93,142.58,82.34,139.87,157.9,87.13,161.07,,118.3107143,69.085,92.85357143,130.4664286,79.79785714,124.4871429,129.5864286,85.065,117.6528571,81.69857143,56.80428571,66.44071429,120.4192857,72.51857143,112.0678571,129.36,77.68571429,128.6814286
4/25/21,99.61,60.22,80.99,103.59,63.54,95.84,110.43,73.36,104.08,72.63,50.6,59.93,100.23,61.6,99.1,108.54,64.06,104.85,,118.7321429,69.52214286,93.78071429,130.7071429,80.23214286,124.6178571,129.9914286,85.56714286,118.93,82.27428571,57.32214286,67.45928571,120.5642857,72.65642857,112.8921429,129.4971429,77.92714286,128.7585714
4/26/21,110.64,64.68,81.15,124.2,80.51,119.54,121.61,80.12,103.69,69.62,49.62,53.13,115.22,72.02,110,121.94,81.7,122.27,,119.2585714,69.89785714,94.61071429,131.225,80.56357143,125.0907143,130.485,85.91428571,119.7757143,82.7,57.75142857,68.26428571,120.8971429,72.94214286,113.6685714,129.8685714,78.34142857,129.2307143
4/27/21,114.56,66,84.27,127.76,82.45,127.87,125.34,82.18,109.1,71.67,50.93,54.9,120.53,72.77,109.89,128.33,83.46,134.22,,119.3707143,69.91071429,94.51642857,131.1935714,80.44357143,124.8978571,130.5342857,85.945,119.3392857,82.60214286,57.76714286,68.21928571,121.1992857,72.93928571,113.4157143,130.2557143,78.45714286,129.2221429
4/28/21,123.62,72.65,97.57,137.91,88.87,136.42,140.38,90.88,130.25,82.79,58.12,67.03,128.06,78.15,120.07,134.31,84.77,141.38,,120.0692857,70.45928571,95.39857143,131.8407143,80.98,125.61,131.5528571,86.61142857,120.6278571,83.29428571,58.31642857,68.96785714,121.9528571,73.37142857,114.1828571,130.9035714,79.22142857,130.3985714
4/29/21,116.58,66.72,84.93,126.15,79.5,118.96,128.29,81.99,108.17,78.05,53.29,57.84,120.11,72.22,109.34,129.7,76.73,127.63,,120.61,70.81571429,96.21,132.2264286,81.39785714,126.24,132.0014286,86.87714286,121.5385714,83.735,58.68785714,69.72571429,122.2814286,73.69428571,115.0392857,131.4921429,79.56142857,131.2671429
4/30/21,141.39,81.47,111.05,152.03,90.64,142.76,152.63,99.79,138.03,97.53,69.39,81.26,143.22,81.61,129.36,156.77,91.77,152.35,,121.0364286,71.17928571,96.75357143,132.05,81.76928571,126.1142857,132.4242857,87.36142857,122.4471429,83.83214286,59.01571429,70.11642857,122.8757143,73.96785714,115.7614286,131.9307143,80.19642857,132.425
5/1/21,145.28,89.06,136.86,147.38,85.38,144.99,149.95,106.65,161.6,109.38,81.47,110.75,142.33,85.87,146.32,152.61,88.18,161.34,,121.5792857,71.50285714,97.45642857,132.105,81.86714286,126.365,132.9685714,87.79571429,123.4485714,84.05785714,59.27285714,70.625,123.4721429,74.33642857,116.6971429,132.485,80.86071429,133.8707143
5/2/21,116.31,71.18,102.05,123.71,72,116.49,126.47,86.01,131.14,86.9,62.02,78.79,116.43,70.29,113.77,126.21,75.53,126.63,,122.0157143,71.78285714,97.90071429,132.6678571,81.95642857,126.7885714,133.5042857,88.17214286,124.3857143,84.34642857,59.53642857,70.90785714,123.9971429,74.57,117.2035714,133.1378571,81.26357143,134.4728571
5/3/21,110.17,65.77,80.34,123.14,80.44,119.57,120.31,80.97,101.83,69.5,50.15,52.43,115.57,73.12,108.72,121.09,86.62,122.55,,122.105,71.88642857,97.76357143,132.75,81.93071429,126.6707143,133.6385714,88.23428571,124.0621429,84.36285714,59.63,70.79214286,124.2685714,74.73285714,117.1821429,133.5128571,81.71357143,134.3757143
5/4/21,117.18,70.23,90.86,129.86,84.13,128.63,129.44,87.87,118.9,75.8,55.57,61.07,118.86,75.76,115.92,130.08,82.87,136.27,,121.9135714,71.84071429,97.34071429,132.1335714,81.59214286,126.055,133.0785714,88.075,123.0578571,83.95428571,59.58571429,70.35357143,123.93,74.77428571,116.9971429,133.6221429,81.68571429,134.5414286
5/5/21,115.32,67.54,82.44,126.83,80.5,119.68,127.89,83.21,107.62,75.57,54.56,54.82,122.7,73.3,107.08,125.35,76.01,121.72,,122.4121429,72.29642857,97.80785714,132.4964286,81.75285714,126.4271429,133.6985714,88.62571429,123.6992857,84.42928571,60.13,70.77357143,124.6907143,75.14714286,117.4064286,134.0385714,81.98142857,134.7628571
5/6/21,127.28,75.28,100.11,136.36,86.45,134.31,138.69,92.32,127.63,87.01,62.26,71.58,132.94,79.99,120.76,139.33,89.35,143.14,,123.2314286,72.97928571,99.01642857,133.0935714,82.25214286,127.7285714,134.5178571,89.41428571,125.2114286,85.19357143,60.81928571,71.83142857,125.6792857,75.76928571,118.5278571,134.9092857,82.80428571,136.2535714
5/7/21,145.76,85.66,118.68,155.32,91.4,145.47,155.24,102.47,142.14,102.37,75.17,89.62,147.46,86.92,136.65,160.39,88.82,163.3,,123.5521429,73.28642857,99.29214286,133.1721429,82.31857143,127.9257143,134.675,89.72571429,125.3235714,85.38214286,61.16428571,72.00571429,126.16,76.14,119.0607143,135.1821429,82.64285714,137.0514286
5/8/21,140.89,80.76,116.45,141.86,78.22,133.89,145.69,95.75,134.17,97.61,73.42,90.29,141.3,79.05,133.36,152.77,80.62,145.15,,123.185,72.65857143,97.69642857,132.5785714,81.71642857,127.4585714,133.74,88.82642857,122.7392857,84.03071429,60.46928571,70.24571429,126.0685714,75.905,118.5957143,134.8157143,82.17785714,135.9142857
5/9/21,110.3,61.21,80.47,123.41,63.81,104.86,118.93,73.16,100.82,75.32,51.52,57.06,120.8,62.45,99.69,124.13,63.94,109.6,,123.9485714,72.72928571,97.65928571,133.9942857,81.73571429,128.1028571,134.3471429,88.81214286,122.5064286,84.22285714,60.535,70.04071429,127.5378571,75.96571429,118.6378571,135.9292857,82.16928571,136.2535714
5/10/21,114.3,68.58,84.98,125.19,81.32,121.18,121.14,83.95,108.06,73.08,53.85,57.07,116.75,75.54,112.54,122.76,81.68,119.95,,124.21,73.00785714,97.93285714,134.065,81.79357143,128.22,134.3135714,89.08571429,122.8185714,84.47,60.83714286,70.32214286,127.6471429,76.21714286,118.8192857,135.9878571,82.16785714,136.0878571
5/11/21,120.92,73.29,92.5,130.56,86.26,128.77,128.83,89.62,118.67,80.07,59.56,64.19,122.96,78.9,116.78,131.67,84.49,128.98,,124.6642857,73.52857143,98.52071429,134.265,82.06571429,128.2842857,134.5628571,89.61714286,123.5021429,85.07,61.45357143,70.98571429,127.8207143,76.655,119.3114286,136.2264286,82.24142857,135.7135714
5/12/21,124.82,75.26,98.08,133.1,87.97,135.5,133.91,93.33,127.37,83.05,61.62,68.76,127.56,79.75,121.1,138.21,86.26,137.84,,124.75,73.715,98.55714286,133.9214286,82.00142857,128.2185714,134.1007143,89.79214286,123.2964286,85.08857143,61.70357143,71.10928571,127.785,76.76928571,119.385,136.505,82.34785714,135.4607143
5/13/21,133.29,82.33,110.51,143.27,93.85,142.81,142.96,99.24,137.04,93.92,70.68,83.17,133.55,83.83,128.65,146.14,92.29,151.94,,125.9435714,74.83,100.3842857,135.1442857,83.02642857,129.9221429,135.1485714,91.02428571,125.3585714,86.22214286,62.94571429,72.91857143,128.745,77.59857143,120.7642857,137.6792857,83.45928571,137.1971429
5/14/21,152.82,93.36,133.99,167.63,95.62,155.97,162.34,110.72,158.32,113.89,83.83,106.78,153.08,91.67,143.82,163.82,100.31,166.72,,126.76,75.67928571,102.0228571,136.2585714,83.38214286,130.8657143,135.8421429,91.805,126.8078571,87.39071429,63.97714286,74.74142857,129.4492857,78.31714286,121.7971429,138.1828571,84.06928571,138.2235714
5/15/21,155.62,101.97,157.84,159.82,88.96,153.6,167.06,127.11,194.54,125.54,95.2,133.3,152.3,94.24,155.8,163.56,101.24,174.44,,127.4985714,76.60142857,103.5214286,137.1471429,83.63785714,131.4807143,137.0642857,93.26642857,129.1607143,88.545,64.95785714,76.35214286,130.1614286,78.915,122.4742857,138.965,85.00214286,139.1592857
5/16/21,119.27,75.83,107.19,118.04,71.37,112.78,124.64,90.62,130.45,91.05,68.61,86.89,117.81,72.91,116,130.05,74.95,130.37,,127.71,76.93357143,103.8885714,136.7421429,83.59285714,131.2157143,136.9335714,93.59571429,129.1114286,88.84142857,65.42857143,76.93071429,130.26,79.10214286,122.6335714,139.2392857,84.96071429,139.4264286
