date,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking
7/4/20,114.7714286,37.80571429,66.50714286,128.9585714,58.95571429,118.6121429,120.7007143,50.90642857,92.65642857,53.70571429,20.75285714,25.00785714,112.2542857,46.04,100.4,129.7042857,54.14428571,138.9757143
7/5/20,115.5071429,38.215,66.98714286,129.1842857,59.46571429,118.5507143,121.0871429,51.49142857,93.10214286,54.05857143,20.98142857,25.27714286,112.5285714,46.59928571,100.9478571,130.1535714,54.93428571,139.3121429
7/6/20,115.6264286,38.36785714,66.90071429,129.37,59.56428571,118.2478571,121.1164286,51.62714286,92.87,54.12642857,21.11,25.32714286,112.6578571,46.87571429,100.7678571,130.1564286,55.00071429,138.3428571
7/7/20,115.7764286,38.62071429,67.04642857,129.3328571,59.85142857,117.7335714,121.2685714,51.91857143,92.875,54.30571429,21.27714286,25.55357143,112.6914286,47.22857143,101.1785714,130.0921429,55.395,137.5242857
7/8/20,115.8878571,38.88714286,67.08571429,129.2971429,60.05571429,117.6242857,121.5785714,52.31214286,92.92785714,54.50642857,21.455,25.75357143,113.0464286,47.61714286,101.5528571,129.7742857,55.64214286,135.44
7/9/20,116.5157143,39.39857143,67.64714286,129.9978571,60.61785714,118.3121429,122.39,53.05928571,93.60857143,55.01071429,21.84571429,26.24071429,113.9957143,48.20857143,102.5871429,130.0057143,56.37428571,135.4071429
7/10/20,114.9728571,38.95071429,66.11357143,128.4878571,59.835,115.9128571,120.9535714,52.30428571,91.16642857,54.32785714,21.60285714,25.60285714,112.8407143,47.73571429,100.8392857,128.2057143,55.455,132.215
7/11/20,115.3792857,39.25071429,66.48785714,128.54,60.20642857,115.7628571,121.4257143,52.67285714,91.91928571,54.67285714,21.82214286,25.96142857,113.2014286,48.12928571,101.7364286,128.4078571,55.85071429,131.9242857
7/12/20,116.6235714,39.77928571,67.36714286,129.5342857,60.91285714,116.6071429,122.8371429,53.54357143,93.38428571,55.15428571,22.12857143,26.45357143,114.5935714,48.83571429,102.8978571,128.8771429,56.31785714,132.5457143
7/13/20,116.755,39.97214286,67.54714286,129.6171429,61.10928571,116.4992857,123.2214286,53.72285714,93.83857143,55.35428571,22.28428571,26.695,114.7871429,49.15071429,103.2864286,128.625,56.18357143,131.74
7/14/20,117.4457143,40.45142857,68.20357143,129.8764286,61.45785714,116.85,123.9935714,54.37785714,94.75857143,55.72,22.625,27.21857143,115.5914286,49.80714286,104.21,129.5271429,56.92285714,132.7007143
7/15/20,118.0221429,40.87642857,68.93285714,130.285,61.81214286,117.1014286,124.6135714,54.94357143,95.815,56.17071429,22.955,27.845,116.1364286,50.32285714,105.1978571,130.1707143,57.60928571,133.5092857
7/16/20,117.4771429,40.92857143,68.95,129.6057143,61.81357143,116.665,123.9942857,54.93571429,95.52071429,56.09142857,23.05428571,28.175,115.3528571,50.33571429,105.2707143,129.7771429,57.66,133.2692857
7/17/20,118.3885714,41.45071429,69.75857143,130.4778571,62.40214286,117.2921429,125.0821429,55.51,96.28142857,57.43285714,23.56071429,29.03857143,116.3592857,50.96785714,106.7835714,130.3114286,58.11285714,133.9721429
7/18/20,120.7871429,42.20571429,70.91,131.7671429,63.18928571,117.4014286,126.82,56.395,96.91714286,58.845,24.18214286,29.98714286,118.4771429,51.95071429,108.5807143,132.755,58.91,136.2307143
7/19/20,121.7664286,42.71214286,71.46642857,132.4978571,63.50714286,117.6207143,127.9757143,57.16357143,97.47214286,59.52285714,24.62428571,30.43928571,119.6328571,52.58,109.4664286,133.6885714,59.21571429,136.2978571
7/20/20,122.2642857,43.09928571,71.90928571,133.2857143,63.94142857,118.2414286,128.885,57.81071429,98.14928571,60.02071429,24.89571429,30.82928571,120.1607143,53.01428571,109.9864286,133.9228571,59.59142857,136.5492857
7/21/20,122.795,43.46071429,72.14642857,133.8171429,64.13642857,118.3257143,129.6542857,58.42928571,98.40857143,60.47214286,25.21857143,31.15714286,120.7978571,53.44571429,110.0735714,134.4171429,59.80285714,136.7571429
7/22/20,123.0242857,43.56714286,72.11142857,134.0842857,64.06785714,117.8457143,129.8771429,58.55857143,98.20357143,60.73071429,25.34571429,31.25142857,120.9914286,53.54642857,109.6042857,134.4635714,59.78785714,137.0378571
7/23/20,122.7671429,43.42357143,71.705,133.635,63.815,117.2578571,129.65,58.305,97.66,60.71571429,25.26142857,31.11857143,120.6857143,53.485,109.0107143,134.4114286,59.41642857,136.6742857
7/24/20,124.3285714,44.20785714,73.195,135.2992857,65.02857143,119.3542857,131.1635714,59.36214286,99.68714286,62.03642857,25.84928571,32.16857143,121.9678571,54.33857143,110.7757143,135.8578571,60.24142857,138.3378571
7/25/20,125.7,45.06285714,74.48357143,137.5257143,65.86071429,121.4142857,133.0192857,60.73285714,101.6657143,63.22285714,26.57285714,33.14857143,123.5164286,55.185,111.9921429,136.8721429,60.86428571,139.4985714
7/26/20,125.4885714,45.18,74.18642857,137.8392857,65.92714286,121.1435714,132.7928571,60.79785714,101.0385714,63.41428571,26.74214286,33.15071429,123.36,55.31,111.7942857,136.9914286,61.04928571,138.7335714
7/27/20,125.8578571,45.46,74.27642857,138.3471429,66.15857143,121.1364286,133.2457143,61.23142857,101.04,63.70857143,26.94642857,33.26642857,124.0321429,55.70928571,111.9635714,137.5342857,61.43214286,139.1864286
7/28/20,125.825,45.55928571,74.095,138.6878571,66.34357143,121.07,133.4214286,61.36857143,100.9271429,63.86642857,27.04142857,33.24071429,124.0935714,55.86785714,111.7364286,137.3471429,61.59642857,139.1064286
7/29/20,126.1614286,45.86,74.19357143,139.0264286,66.77071429,121.4235714,134.0114286,61.87,101.21,64.125,27.28928571,33.34,124.6692857,56.225,111.7007143,137.6392857,61.49071429,139.6078571
7/30/20,126.2914286,46.06642857,74.08714286,139.2292857,67.04714286,121.405,134.3378571,62.11714286,101.1571429,64.32428571,27.46642857,33.34714286,124.9871429,56.55,111.3992857,137.795,61.35642857,139.2092857
7/31/20,126.32,46.29642857,74.20714286,139.7435714,67.36928571,121.7071429,134.675,62.54142857,101.6007143,64.64785714,27.66071429,33.55214286,125.11,56.76142857,110.9421429,137.8335714,61.38,139.2342857
8/1/20,126.6064286,46.435,74.59071429,140.2207143,67.35,121.9442857,135.3371429,62.71214286,102.5264286,65.02714286,27.81214286,34.00428571,125.3978571,56.895,110.8021429,138.45,61.44571429,139.3907143
8/2/20,125.9578571,46.30214286,74.42285714,139.9092857,67.18357143,121.7635714,135.1707143,62.52142857,102.6814286,65.06785714,27.76642857,34.13142857,124.8442857,56.70071429,110.3085714,138.0707143,61.125,139.9507143
8/3/20,126.3542857,46.58642857,74.90285714,140.1478571,67.45857143,122.0314286,135.6142857,62.86285714,103.4278571,65.53785714,28.04642857,34.57285714,125.4585714,57.04571429,110.9621429,138.5007143,61.41857143,140.6478571
8/4/20,124.9378571,46.27357143,73.735,139.0621429,67.08785714,120.8807143,134.6578571,62.58071429,102.1835714,64.84214286,27.80428571,33.91571429,124.46,56.845,109.6721429,137.7021429,60.94142857,138.2635714
8/5/20,126.7178571,47.005,74.96071429,140.4092857,68.25571429,122.4735714,136.0414286,63.53714286,104.05,65.79,28.35142857,34.74214286,125.9685714,57.79571429,111.5414286,139.3242857,61.66428571,139.9485714
8/6/20,127.7992857,47.465,75.71785714,140.9428571,68.66857143,122.68,136.9578571,64.25714286,105.11,66.44714286,28.73357143,35.36714286,126.8828571,58.34571429,112.2621429,140.03,61.94785714,141.5042857
8/7/20,128.2735714,47.75142857,75.99785714,141.1221429,68.685,122.3964286,137.6271429,64.74857143,105.6164286,66.65714286,28.97928571,35.63571429,127.6171429,58.76214286,112.785,140.645,62.66142857,142.0014286
8/8/20,128.2935714,47.75785714,76.26285714,140.6628571,68.62571429,122.1321429,137.4907143,64.72285714,105.98,66.76357143,29.05214286,36.03142857,127.52,58.81142857,112.9421429,140.8585714,62.60428571,142.3021429
8/9/20,128.7592857,48.04714286,76.93785714,140.8114286,68.68642857,122.2364286,138.1907143,65.37857143,107.5128571,67.16357143,29.29714286,36.54214286,127.95,59.06214286,113.6142857,141.0621429,62.75285714,142.9514286
8/10/20,129.2007143,48.29642857,77.37785714,141.1714286,68.96642857,122.7342857,138.4171429,65.70214286,108.1357143,67.50357143,29.525,36.905,128.225,59.40928571,114.0664286,141.4792857,63.01928571,143.1707143
8/11/20,129.7271429,48.56785714,77.85714286,141.3464286,69.05,122.9921429,138.6957143,66.13214286,108.6571429,67.77642857,29.79357143,37.31428571,128.7221429,59.66357143,114.7021429,141.9435714,62.98285714,143.4478571
8/12/20,129.52,48.46071429,77.59928571,140.9657143,68.82928571,122.6021429,138.255,65.97285714,108.1585714,67.65642857,29.73,37.17642857,128.575,59.55214286,114.3114286,141.6564286,63.08428571,143.1285714
8/13/20,129.4164286,48.40071429,77.47857143,140.6778571,68.67571429,122.4135714,138.1121429,65.92571429,107.9207143,67.575,29.68214286,37.14142857,128.4792857,59.57714286,114.155,141.8071429,63.13571429,142.9
8/14/20,130.3678571,48.90714286,78.24,141.1942857,69.14357143,122.8471429,138.9328571,66.59785714,108.8721429,68.24428571,30.09642857,37.775,129.4985714,60.20642857,115.0978571,142.93,64.02928571,144.3985714
8/15/20,130.3385714,49.18857143,78.52,141.2142857,69.47428571,122.925,138.735,66.80857143,109.0228571,68.56857143,30.48071429,38.21785714,129.5364286,60.49928571,115.3028571,142.5278571,64.11714286,144.6971429
8/16/20,129.9271429,49.07357143,78.07357143,140.585,69.39785714,122.1707143,138.0464286,66.615,108.0664286,68.36071429,30.44785714,38.03142857,129.1335714,60.32285714,114.6421429,141.9671429,64.16285714,144.02
8/17/20,129.895,49.29785714,78.31785714,140.51,69.69642857,122.3664286,138.0307143,66.93357143,108.3642857,68.54714286,30.66,38.4,129.1378571,60.57142857,114.8064286,142.1657143,64.44357143,144.1107143
8/18/20,131.8271429,50.13285714,80.31214286,142.0314286,70.77571429,124.2971429,139.6,67.84285714,110.6364286,69.91785714,31.37071429,39.87071429,130.8514286,61.41714286,116.7992857,143.4607143,65.48142857,147.1614286
8/19/20,130.3657143,49.88571429,79.80642857,141.0985714,70.31285714,123.2692857,138.6457143,67.47,109.9764286,69.52285714,31.265,39.75642857,129.6707143,61.12285714,115.9978571,142.1214286,65.22785714,146.0578571
8/20/20,130.1592857,50.27714286,80.27428571,141.4828571,70.70714286,123.63,138.7078571,67.90785714,110.52,69.79214286,31.635,40.23071429,129.7907143,61.58642857,116.4671429,142.0764286,65.93142857,146.5571429
8/21/20,130.6914286,50.87785714,81.25142857,142.0164286,71.38571429,124.6992857,139.4835714,68.71285714,111.7714286,70.545,32.16857143,41.095,130.3578571,62.10928571,117.0985714,142.6885714,66.36071429,147.3814286
8/22/20,130.8635714,51.18285714,81.44071429,142.8364286,71.48,124.8078571,139.6642857,68.99928571,111.5771429,71.00285714,32.48285714,41.44785714,131.0021429,62.39785714,117.1364286,142.7621429,66.91642857,147.0292857
8/23/20,130.29,51.18214286,81.30642857,142.3921429,71.48428571,124.8807143,139.0735714,68.665,110.7042857,71.155,32.59285714,41.68,130.4257143,62.435,116.7057143,142.6921429,67.06571429,147.1678571
8/24/20,129.7935714,51.30142857,81.31714286,141.9657143,71.605,125.0357143,138.8785714,68.76785714,110.605,71.19285714,32.73928571,41.83071429,130.1157143,62.47,116.5471429,142.1764286,67.32785714,147.0978571
8/25/20,129.2964286,51.415,81.20714286,141.7221429,71.70642857,124.8492857,138.5592857,68.86214286,110.3207143,71.27642857,32.86285714,41.85285714,129.6307143,62.60357143,116.1164286,141.915,67.89428571,147.8407143
8/26/20,129.3907143,51.81357143,81.91,141.7907143,71.98285714,125.3392857,138.8828571,69.31785714,111.2221429,71.70857143,33.27785714,42.58214286,129.615,63.10714286,116.6835714,142.1421429,68.34357143,149.2285714
8/27/20,129.2507143,52.03357143,82.13357143,141.95,72.11214286,125.3278571,139.0821429,69.54571429,111.4792857,72.125,33.49357143,42.86357143,129.53,63.26785714,116.5464286,141.5764286,68.91928571,150.065
8/28/20,128.6692857,51.98285714,81.95714286,141.2307143,71.865,124.9442857,138.7414286,69.32642857,111.015,71.90071429,33.56571429,42.92785714,129.0335714,63.16714286,115.9407143,140.8107143,68.80714286,148.8985714
8/29/20,127.1135714,51.48214286,80.94285714,139.6835714,71.15714286,123.6121429,137.2978571,68.65142857,109.34,71.245,33.25,42.38785714,127.3214286,62.43285714,114.5571429,139.5771429,68.49714286,147.7478571
8/30/20,128.6507143,52.33714286,82.80642857,141.28,71.79285714,125.6628571,139.0407143,69.74,111.9521429,72.71142857,34.07285714,43.885,128.9171429,63.20142857,116.305,141.0414286,69.28642857,148.6992857
8/31/20,128.2342857,52.15214286,82.79142857,140.5707143,71.35428571,125.5092857,138.7,69.445,111.9864286,72.69714286,34.00642857,43.91071429,128.4028571,62.83928571,115.8728571,140.3485714,69.11642857,148.8557143
9/1/20,127.5621429,51.83071429,82.52071429,139.8428571,70.68142857,125.1078571,138.2614286,68.925,111.6635714,72.59714286,33.88428571,43.88428571,127.725,62.21857143,115.3842857,139.5878571,68.54285714,148.125
9/2/20,127.3035714,51.785,82.64071429,139.8842857,70.33357143,125.3692857,138.1135714,68.81857143,111.7978571,72.63214286,33.94357143,44.04928571,127.5678571,61.985,115.5121429,139.3964286,68.71857143,148.2657143
9/3/20,126.7857143,51.535,82.21,139.275,69.97,124.8857143,137.8978571,68.37428571,111.2585714,72.50285714,33.82642857,43.83071429,127.1471429,61.44428571,114.84,138.8228571,68.17714286,146.81
9/4/20,126.9364286,51.58928571,82.56714286,139.5535714,69.66285714,125.1071429,138.1292857,68.30571429,111.8314286,72.80857143,34.01,44.24714286,127.5807143,61.38857143,115.2357143,138.7042857,68.26642857,146.975
9/5/20,126.5971429,51.69285714,83.19,138.8571429,69.49571429,125.07,138.2928571,68.32,112.845,73.15571429,34.31714286,45.07285714,127.1821429,61.15357143,115.1957143,138.1107143,68.00714286,147.0364286
9/6/20,126.9278571,51.81285714,84.07428571,139.1985714,69.31928571,125.5228571,139.2192857,68.40642857,114.1492857,73.705,34.66357143,45.98714286,127.7328571,60.83142857,115.6742857,137.9257143,67.55714286,146.665
9/7/20,125.8457143,51.58857143,83.99071429,138.07,68.46571429,124.2078571,138.6628571,68.10785714,114.8192857,73.46214286,34.70071429,46.295,126.7642857,60.19928571,115.0264286,136.6378571,66.9,145.8507143
9/8/20,125.525,51.55214286,84.10857143,137.7778571,68.37714286,124.1878571,138.7007143,67.955,115.35,73.46,34.72428571,46.51357143,126.7564286,60.02428571,115.0635714,136.1535714,66.62785714,144.7542857
9/9/20,124.9614286,51.43142857,83.83857143,137.555,68.19,124.075,138.4257143,67.69857143,115.2692857,73.38,34.71642857,46.43571429,126.6742857,59.67785714,114.9064286,135.6957143,66.78357143,143.89
9/10/20,124.3921429,51.30071429,83.51928571,137.0021429,68.01,123.7357143,137.8921429,67.48071429,115.0357143,73.05785714,34.72,46.33928571,126.5242857,59.33428571,114.6428571,135.3971429,66.68071429,143.1592857
9/11/20,124.6385714,51.65428571,84.32071429,137.3921429,67.91928571,124.3285714,138.185,67.88214286,116.1114286,73.88214286,35.27142857,47.28785714,126.9978571,59.37142857,115.1678571,136.2742857,67.03285714,144.5285714
9/12/20,126.3821429,52.56642857,86.36642857,138.5885714,68.30642857,125.72,139.8271429,69.01071429,118.8592857,75.55071429,36.31642857,49.18785714,128.5428571,59.99214286,116.4314286,138.1821429,67.47,145.8807143
9/13/20,125.4992857,52.35428571,85.93571429,137.4035714,67.86428571,124.5542857,139.0557143,68.72071429,118.2214286,75.17714286,36.25428571,49.10714286,127.4892857,59.58785714,115.7592857,137.4164286,67.03857143,145.5857143
9/14/20,125.3064286,52.45428571,85.82714286,137.5664286,67.98642857,124.4892857,139.1621429,68.79571429,118.0764286,75.17571429,36.415,49.16571429,127.6221429,59.68785714,115.9364286,137.8207143,67.38785714,146.0142857
9/15/20,125.1114286,52.53428571,85.68214286,137.645,68.02571429,124.3385714,139.1864286,68.91142857,118.1471429,75.14285714,36.575,49.12428571,127.7171429,59.64928571,115.7142857,138.1685714,67.86714286,145.7171429
9/16/20,124.9635714,52.68071429,85.77142857,137.2092857,68.07714286,124.0414286,139.2035714,69.12857143,118.4678571,75.29857143,36.78357143,49.355,127.7385714,59.64428571,115.3514286,138.2285714,68.00714286,145.8
9/17/20,124.6078571,52.77214286,85.80714286,136.8735714,67.94428571,124.1014286,138.9707143,69.23642857,118.6821429,75.37,36.97214286,49.565,127.5521429,59.57714286,115.2107143,137.7685714,68.11857143,145.9842857
9/18/20,123.8964286,52.71071429,85.51285714,136.0471429,67.69571429,123.425,138.3514286,69.04142857,118.1985714,75.23285714,37.07285714,49.60857143,126.7642857,59.37714286,114.6228571,137.2721429,68.03928571,145.4507143
9/19/20,124.1178571,53.01357143,85.80428571,135.8,67.68642857,123.0514286,138.16,69.26428571,118.2557143,75.71214286,37.54071429,50.13,126.5921429,59.48,114.3871429,137.9014286,68.08857143,146.5592857
9/20/20,123.3342857,53.11571429,85.07714286,134.7321429,67.48857143,122.0507143,136.675,69.41214286,117.2235714,75.51214286,37.75285714,49.77142857,125.4114286,59.49642857,113.4192857,137.6842857,68.31071429,146.7557143
9/21/20,123.4835714,53.11785714,84.81928571,134.9785714,67.755,122.5342857,136.4842857,69.25928571,116.2435714,75.57428571,37.78,49.58928571,125.5907143,59.55214286,113.355,138.1714286,68.65928571,147.0685714
9/22/20,122.9814286,52.96714286,84.58285714,134.4542857,67.37714286,122.2107143,135.9707143,68.93642857,115.6528571,75.46571429,37.82071429,49.67357143,125.0728571,59.26214286,112.8364286,137.6357143,68.63,146.3578571
9/23/20,122.7507143,53.00642857,84.64571429,134.1071429,67.03428571,121.9471429,135.8178571,69.03714286,115.7171429,75.51214286,37.95785714,49.94714286,124.6514286,59.1,112.4857143,137.1164286,68.35285714,145.7921429
9/24/20,122.8657143,53.32214286,85.275,134.2614286,67.06428571,122.4692857,136.0642857,69.30928571,116.4578571,76.03571429,38.38714286,50.70357143,124.5171429,59.23928571,112.8557143,136.8242857,68.21142857,145.2585714
9/25/20,122.6914286,53.41571429,85.29857143,134.305,67.09857143,122.4242857,135.8542857,69.37071429,116.4092857,76.03642857,38.50142857,50.88428571,124.165,59.31642857,112.6435714,136.155,67.97357143,144.5764286
9/26/20,122.4728571,53.65785714,85.49642857,134.0864286,67.11714286,122.0992857,135.5492857,69.53785714,116.34,76.21285714,38.815,51.37928571,123.9607143,59.48071429,112.7242857,135.8071429,68.19785714,143.9892857
9/27/20,122.45,53.845,85.61928571,134.1692857,67.12571429,122.2314286,135.2228571,69.55,116.2878571,76.40857143,39.10857143,51.685,123.86,59.635,112.66,135.7835714,68.26642857,144.3707143
9/28/20,121.9621429,53.83642857,85.50928571,133.6792857,66.95,122.0071429,134.0514286,69.32285714,115.7978571,76.09642857,39.16142857,51.76357143,123.3621429,59.65714286,112.3278571,134.7385714,67.87285714,143.1392857
9/29/20,121.1342857,53.59857143,84.69285714,132.9828571,66.70428571,121.3964286,133.135,68.97571429,114.6735714,75.56428571,38.94071429,51.22142857,122.6685714,59.48357143,111.4114286,133.2907143,67.35785714,141.8321429
9/30/20,120.7364286,53.565,84.425,132.6978571,66.75857143,121.3892857,132.985,68.89,114.3142857,75.32285714,38.91357143,51.08785714,122.2821429,59.51142857,111.3707143,132.6285714,67.34214286,140.8292857
10/1/20,120.4371429,53.66428571,84.37428571,132.5928571,66.84214286,121.2021429,132.8528571,69.00428571,114.3314286,75.30857143,39.03357143,51.24428571,121.8935714,59.65928571,111.31,132.6485714,67.78714286,140.0121429
10/2/20,119.8442857,53.74357143,84.16357143,131.9121429,66.93642857,120.7657143,132.2071429,69.04642857,113.9271429,75.17928571,39.17142857,51.30857143,121.135,59.65714286,110.7614286,132.2921429,68.17571429,139.2357143
10/3/20,119.5885714,53.84428571,84.20214286,131.0235714,66.94214286,119.9907143,131.6185714,69.11785714,113.5314286,75.26928571,39.34785714,51.66785714,120.5807143,59.70785714,110.6635714,132.2921429,68.69428571,138.1742857
10/4/20,119.3878571,53.69928571,84.105,130.6792857,67.01071429,119.8592857,131.0607143,68.68571429,113.0435714,75.065,39.18214286,51.72714286,120.2457143,59.65571429,110.4585714,132.1235714,69.15642857,137.2428571
10/5/20,119.18,53.73142857,84.03214286,130.3828571,67.18571429,119.6628571,130.6257143,68.66642857,112.9492857,74.95214286,39.17785714,51.74357143,120.0114286,59.83214286,110.4478571,132.3871429,69.60571429,136.8778571
10/6/20,118.9978571,53.80071429,83.98357143,130.24,67.35857143,119.82,130.1278571,68.755,113.0164286,74.85285714,39.22928571,51.74857143,119.775,59.97785714,110.4442857,132.4057143,69.86571429,136.2828571
10/7/20,118.5192857,53.67785714,83.52214286,129.6364286,67.40142857,119.2385714,129.3192857,68.52428571,112.2414286,74.45714286,39.10357143,51.45642857,119.1971429,59.96071429,110.0764286,132.3378571,70.18428571,135.4757143
10/8/20,118.2592857,53.76142857,83.33571429,129.0878571,67.51428571,118.6435714,128.6842857,68.60785714,111.87,74.28642857,39.23,51.42785714,118.9264286,60.14785714,109.8307143,132.4842857,70.42142857,134.885
10/9/20,118.0107143,53.77571429,83.08357143,128.2342857,67.72,118.01,127.77,68.47,111.1164286,74.21928571,39.27071429,51.38071429,118.4842857,60.19142857,109.4742857,132.4907143,70.99571429,134.1421429
10/10/20,117.9642857,53.90285714,82.95857143,128.0035714,67.92714286,117.5635714,127.1935714,68.76,110.2964286,74.52428571,39.41142857,51.585,118.155,60.19214286,108.9335714,132.7907143,71.57642857,134.44
10/11/20,117.5664286,53.80785714,82.74928571,127.4085714,67.88357143,117.025,126.5328571,68.65357143,109.5292857,74.36714286,39.38142857,51.65357143,117.5442857,60.03214286,108.3764286,132.4592857,71.63357143,133.1757143
10/12/20,116.5607143,53.24071429,81.445,126.2114286,67.08428571,115.0285714,125.6707143,67.92428571,107.7057143,73.66142857,39.00214286,50.71571429,116.2635714,59.25071429,106.5371429,131.5514286,71.09928571,131.2392857
10/13/20,116.1828571,53.24857143,81.29214286,125.6578571,67.10428571,114.4178571,124.9935714,67.83357143,107.2335714,73.52214286,39.05285714,50.71714286,115.7114286,59.31071429,106.3378571,131.17,71.26642857,130.8285714
10/14/20,116.1114286,53.39285714,81.43285714,125.4885714,67.32071429,114.38,124.5342857,67.92857143,107.1957143,73.64928571,39.25428571,50.96928571,115.56,59.36571429,106.19,131.185,71.41928571,131.0171429
10/15/20,116.0085714,53.39642857,81.42428571,125.375,67.35285714,114.2464286,123.9728571,67.84857143,106.7514286,73.68142857,39.34642857,51.07785714,115.3742857,59.33,105.8871429,130.675,71.31714286,130.4192857
10/16/20,115.1621429,52.80928571,80.05285714,124.3885714,66.74928571,112.8014286,122.86,67.055,104.5478571,72.855,38.87357143,49.93142857,114.5264286,58.71785714,104.3785714,129.8492857,70.51214286,129.8992857
10/17/20,115.0742857,52.95357143,80.15714286,124.23,66.815,112.7035714,122.705,67.29214286,104.3757143,72.98928571,39.07285714,50.245,114.3107143,58.77785714,104.055,129.4392857,70.65642857,129.8114286
10/18/20,115.1757143,53.10285714,80.24857143,124.0607143,66.84642857,112.2992857,123.0628571,67.60571429,104.4821429,73.17714286,39.235,50.45142857,114.3914286,58.93785714,103.9842857,129.3464286,70.39071429,129.55
10/19/20,115.0707143,53.16642857,80.21714286,124.1321429,66.89142857,112.1378571,122.9485714,67.73357143,104.2464286,73.22285714,39.335,50.47714286,114.2285714,58.91928571,103.8335714,129.3478571,70.14214286,129.3285714
10/20/20,114.8157143,53.14857143,80.00142857,123.8464286,66.98857143,111.6542857,122.74,67.68642857,103.8178571,73.12857143,39.35428571,50.37142857,113.9235714,58.78785714,103.5321429,129.0828571,70.33785714,129.4371429
10/21/20,114.73,53.23857143,80.12071429,123.7707143,67.17714286,111.8492857,122.7414286,67.75,103.9342857,73.22785714,39.49428571,50.50928571,113.7864286,58.77928571,103.5628571,128.9085714,70.48214286,129.3657143
10/22/20,114.5778571,53.21714286,80.10285714,123.6478571,67.30571429,111.7878571,122.6957143,67.75,103.8564286,73.14785714,39.47285714,50.565,113.465,58.64428571,103.395,128.6735714,70.77714286,129.9385714
10/23/20,114.2442857,53.25785714,80.09857143,123.3785714,67.23214286,111.8728571,122.7164286,67.90071429,103.8964286,72.87428571,39.55142857,50.64785714,113.0235714,58.61285714,103.2807143,128.3864286,70.66357143,129.95
10/24/20,113.8835714,53.16428571,80.005,122.8435714,67.13071429,111.7021429,122.4571429,67.62142857,103.9092857,72.42928571,39.46571429,50.51857143,112.5635714,58.65214286,103.39,127.9064286,70.75214286,130.155
10/25/20,113.7864286,53.125,79.74214286,122.7728571,67.11357143,111.3578571,122.595,67.64071429,103.8328571,72.38214286,39.39142857,50.27071429,112.4428571,58.64142857,103.1878571,127.7942857,71.00285714,129.8271429
10/26/20,114.305,53.54071429,80.52428571,123.3935714,67.87571429,112.8914286,123.4314286,68.24428571,105.0778571,72.93142857,39.67642857,50.86214286,113.2921429,59.17642857,104.5164286,128.315,71.835,130.4492857
10/27/20,114.6407143,53.76214286,81.13571429,123.5642857,68.16428571,113.6607143,123.8321429,68.54642857,106.1192857,73.12071429,39.905,51.31571429,113.6214286,59.365,105.2307143,128.7064286,72.06571429,131.4742857
10/28/20,114.2378571,53.54357143,80.69714286,123.1278571,67.77714286,113.3457143,123.5085714,68.32071429,105.6635714,72.73,39.74285714,50.96142857,113.3335714,59.17642857,104.8321429,128.685,72.06785714,131.1642857
10/29/20,113.195,52.96714286,79.37357143,122.115,67.17571429,112.1735714,122.7035714,67.53428571,103.9528571,71.91214286,39.27071429,49.80571429,112.4621429,58.58714286,103.5442857,127.7914286,71.46857143,130.3864286
10/30/20,113.3292857,53.285,79.96571429,122.42,67.56642857,112.9257143,123.0721429,68.02928571,105.0071429,72.08642857,39.57571429,50.29428571,112.6921429,58.90642857,104.1521429,127.8335714,71.78142857,131.0792857
10/31/20,112.4742857,53.12214286,79.51214286,122.0971429,67.845,113.9228571,122.8335714,67.75428571,104.8007143,71.20428571,39.40785714,49.31928571,112.3114286,58.90857143,104.6642857,127.2128571,71.65857143,132.1607143
11/1/20,111.1957143,52.59428571,78.28785714,121.3507143,67.59857143,113.5885714,121.9185714,67.00214286,103.2985714,70.21428571,38.93857143,48.13928571,111.4557143,58.37428571,103.7385714,125.9342857,71.09428571,131.0935714
11/2/20,110.7078571,52.36357143,77.84214286,120.7385714,67.25785714,113.3721429,121.53,66.71642857,102.6971429,69.76714286,38.78642857,47.72285714,111.1628571,58.12857143,103.27,124.6142857,70.85714286,130.7821429
11/3/20,110.0271429,51.885,77.58142857,119.9421429,66.66857143,114.2192857,120.7614286,66.20571429,102.6392857,68.79642857,38.35142857,47.085,110.2764286,57.64785714,103.3242857,123.84,69.95857143,131.9007143
11/4/20,109.0335714,51.355,76.76928571,119.0878571,66.28714286,113.5485714,119.7257143,65.59571429,101.74,67.70785714,37.82428571,46.24642857,109.3914286,57.20571429,102.6414286,122.5628571,69.11857143,130.8892857
11/5/20,108.3585714,51.135,76.36,118.3064286,66.125,113.3807143,119.2242857,65.53785714,101.4035714,66.91214286,37.53714286,45.70142857,108.8242857,56.99214286,102.2842857,121.5542857,69.03642857,130.6528571
11/6/20,107.435,50.88285714,75.775,117.3071429,65.96285714,112.5992857,118.4721429,65.42,100.9592857,66.09714286,37.23428571,45.095,108.0992857,56.74571429,101.8428571,120.3814286,68.92571429,129.9135714
11/7/20,106.4985714,50.76642857,75.60214286,116.6178571,65.95785714,112.4192857,117.9414286,65.14214286,101.1964286,65.61214286,37.24,45.07642857,107.4871429,56.71785714,101.5878571,118.9921429,68.56428571,128.8721429
